,Title,URL,LCCN,Date,Description
463,Kalamazoo Institute of Arts - membership drive - join now,https://www.loc.gov/item/98513264/,98513264,1936,"1 print on board (poster) : silkscreen, color. | Poster announcing membership drive for the Kalamazoo Institute of Arts, showing a face and architectural elements."
464,Mobilizing Michigan for farm and factory U.S. Employment Service survey conducted house to house by veteran's organizations.,https://www.loc.gov/item/98518032/,98518032,1941,"1 print on board (poster) : silkscreen, color. | Poster announcing employment opportunities for farm and industrial laborers in Michigan, showing a hand holding a wrench and a man on a tractor."
465,What about India?,https://www.loc.gov/item/98518035/,98518035,1941,"1 print on board (poster) : silkscreen, color. | Poster showing map of India, Buddha, Gandhi, and the Taj Mahal."
466,Michigan art month Know and buy the work of Michigan artists : See your local sales exhibition /,https://www.loc.gov/item/98513277/,98513277,1936,"1 print on board (poster) : silkscreen, color. | Poster announcing Michigan Art Month encouraging citizens to learn about and purchase the art work of Michigan artists, showing a frame through which is visible a sculpture of a woman, also shows a palette and pottery."
467,Australia and the war,https://www.loc.gov/item/98518044/,98518044,1941,"1 print on board (poster) : silkscreen, color. | Poster showing a map of Australia and the face of Hirohito(?)."
468,"Camp counselor training course, Washington University",https://www.loc.gov/item/98513283/,98513283,1936,"1 print on board (poster) : silkscreen, color. | Poster announcing availability of college course for camp counselor training at Washington University, Saint Louis, Missouri, showing animal skin stretched on a rack and tents."
469,Handle with care,https://www.loc.gov/item/00652398/,00652398,1943,"1 print (poster) : silkscreen, color. | Poster promoting safe driving showing a traffic signal and a steering wheel."
470,Keep mum chum,https://www.loc.gov/item/98518047/,98518047,1941,"1 print on board (poster) : silkscreen, color. | Poster suggesting careless communication may be harmful to the war effort, showing an army cap and a hand sinking in water."
471,Keep mum Loose talk costs lives.,https://www.loc.gov/item/98518053/,98518053,1941,"1 print on board (poster) : silkscreen, color. | Poster suggesting careless communication may be harmful to the war effort, showing a train blowing up."
472,"Dont tell him what you know about .... troop concentrations, departures .... arrivals",https://www.loc.gov/item/98518059/,98518059,1941,"1 print on board (poster) : silkscreen, color. | Poster suggesting careless communication may be harmful to the war effort, showing a swastika."
473,Keep it to yourself buddy,https://www.loc.gov/item/98518067/,98518067,1941,"1 print on board (poster) : silkscreen, color. | Poster suggesting careless communication may be harmful to the war effort, showing a soldier with a finger to his lips."
474,"""Boom Town ballyhoo"" - sponsored by the A&R Department - at the Post Gym Glee club, singers, instrumentalists, comedy sketches : selected from the ""Boom Town subdivision"" of the A&R Dept.",https://www.loc.gov/item/98513372/,98513372,1941,"1 print on board (poster) : silkscreen, color. | Poster for New York State A&R Dept. presentation of a Boom Town ballyhoo at the Post Gym, featuring a variety of acts, showing singers on a stage."
475,New Jersey paintings exhibit,https://www.loc.gov/item/98513291/,98513291,1936,"1 print on board (poster) : silkscreen, color. | Poster announcing exhibit of paintings at the Federal Art Gallery, 17 William St., Newark, N.J., showing bowl of fruit, jug, and glass as still life."
476,"Exhibit - WPA Federal Art Gallery, State of New Jersey Opening Nov. 15, Calumet B'l'd'g., 17-19 William St., Newark, N.J.",https://www.loc.gov/item/98513295/,98513295,1936,"1 print on board (poster) : silkscreen, color. | Poster announcing opening of exhibit of WPA art at the Federal Art Gallery at 17-19 William St., Newark, New Jersey, showing drafting and painting equipment."
477,"WPA federal art regional exhibit, Montclair Museum Easel painting, graphic arts, poster display, index of design.",https://www.loc.gov/item/98513298/,98513298,1936,"1 print on board (poster) : silkscreen, color. | Poster announcing opening of regional exhibit of WPA art at the Montclair Museum, Montclair, New Jersey, showing text superimposed over palette."
478,"Amateur magicians contest, Roosevelt Playground Tricks, novel entertainment, jugglers, shadowgraphy, mimics, etc. : All boys and girls are eligible : Register at your playground now.",https://www.loc.gov/item/98513457/,98513457,1936,"1 print on board (poster) : silkscreen, color. | Poster announcing contest for amateur magicians at Roosevelt Playground, conducted by the Parks magic man, showing stylized magician performing trick with a rabbit, and a boy."
479,"Art week, Nov. 25 - Dec. 1, 1940 Buy American art.",https://www.loc.gov/item/98513464/,98513464,1940,"1 print on board (poster) : silkscreen, color. | Poster announcing ""art week"" encouraging the purchase of American art, showing stylized eagle."
480,Balanced diet for the expectant mother Inquire at the Health Bureau.,https://www.loc.gov/item/98513398/,98513398,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting proper diet and prenatal care for pregnant women, showing a bowl of fruit."
481,"Southside Parent Teachers Assn. presents Southside Varsity Band concert, high school auditorium, Rockville Centre Benefit students loan fund.",https://www.loc.gov/item/98513402/,98513402,1938,"1 print on board (poster) : silkscreen, color. | Poster announcing band concert featuring the Southside High School varsity band, sponsored by the Southside PTA."
482,"Southside Varsity Band concert, Harvey A. Sartorius, director, Southside High School, Rockville Centre Harwood Simmons, guest conductor.",https://www.loc.gov/item/98513412/,98513412,1939,"1 print on board (poster) : silkscreen, color. | Poster announcing band concert featuring the Southside High School varsity band, conducted by Harwood Simmons, guest conductor, showing silhouette of band conductor."
483,"Federal Theatre presents ""Big White Fog"" A negro drama by Theodore Ward, staged by Kay Ewing.",https://www.loc.gov/item/00650240/,00650240,1990,"1 print (poster) : silkscreen. | Facsimile of poster for Federal Theatre Project presentation of ""Big White Fog"", sponsored by International House Theatre, 1414 E. 59th St. Fairfax 8200, showing a man trapped in a fog that extends from a hut in Africa to a big city."
484,Cancer kills in the prime of life 95 percent of cases of cancer are in those over 35.,https://www.loc.gov/item/98518295/,98518295,1936,"1 print on board (poster) : silkscreen, color. | Poster providing information about cancer, showing male and female heads and a crab."
485,"Party & barter - benefit Nassau art teachers scholarship fund Coca Cola Plant, Rockville Centre.",https://www.loc.gov/item/98513418/,98513418,1939,"1 print on board (poster) : silkscreen, color. | Poster announcing party for the benefit of the Nassau Art Teachers Scholarship Fund, showing playing cards."
486,"Children's art Paintings, murals, prints, sculpture, craftwork by children in Project art teaching classes.",https://www.loc.gov/item/98513425/,98513425,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing exhibit of children's art at the Federal Art Project Gallery, Works Progress Administration, 225 West 57th Street, New York City, showing a child's drawing of a horse."
487,City of New York municipal airports No. 1 Floyd Bennett Field - No. 2 North Beach.,https://www.loc.gov/item/96510345/,96510345,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting New York's municipal airports, Floyd Bennett Field and North Beach, East River Seaplane bases, Wall Street and 31st Street, showing airplane and seaplane."
488,"Class of '40 presents ""Junior prom"" Oceanside High School gymnasium : Rhythm Kings Orchestra.",https://www.loc.gov/item/98513436/,98513436,1936,"1 print on board (poster) : silkscreen, color. | Poster for presentation of ""Junior Prom"" at the Oceanside High School, featuring the Rhythm Kings Orchestra, showing three fish with musical notation."
489,Community Center Free - everybody welcome.,https://www.loc.gov/item/98513448/,98513448,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting use of community centers for such activities as ""athletic activities, cultural groups, arts and crafts, music and dancing, library and forum,"" as well as meeting rooms for club meetings; poster shows musical instruments, tools, and sports equipment."
490,"Works Progress Administration Composers' Forum-Laboratory, third series Fortnightly concerts of contemporary American music, W.P.A. Federal Music Theatre.",https://www.loc.gov/item/98513497/,98513497,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing concert series of contemporary American music at the WPA Federal Music Theatre, 254 West 54th Street, New York City."
491,Cure juvenile delinquency in the slums by planned housing,https://www.loc.gov/item/98518316/,98518316,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting planned housing as a method to deter juvenile delinquency, showing silhouettes of a child stealing a piece of fruit and a child involved in armed robbery."
492,"The Division of Womens and Professional Projects of the Works Progress Administration presents an exhibition of the skills of the unemployed on non-manual projects National Museum, 10th Street & Constitution Avenue, N.W., Washington, D.C.",https://www.loc.gov/item/98513498/,98513498,1936,"1 print on board (poster) : silkscreen, color. | Poster for exhibition of works by unemployed persons at the National Museum in Washington, D.C., showing stylized eagle."
493,Don't kill our wild life,https://www.loc.gov/item/92509203/,92509203,1936,Poster showing two deer crossing road in front of approaching car.
494,Don't wait - 70% are doomed if treatment of syphilis is delayed for 3 years after the disease is contracted Consult a reputable physician.,https://www.loc.gov/item/91725481/,91725481,1936,"1 print on board (poster) : silkscreen, color. | Poster encouraging persons with syphilis to seek treatment as soon as possible, showing telephone dial."
495,"Early is the watchword for cancer control Early diagnosis, early treatment will save many lives : Early cancer can be cured.",https://www.loc.gov/item/98518329/,98518329,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting early diagnosis and treatment for cancer, showing a rooster crowing at sunrise."
496,"Early is the watchword for cancer control Early diagnosis, early treatment will save many lives : Early cancer can be cured.",https://www.loc.gov/item/98518328/,98518328,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting early diagnosis and treatment for cancer, showing a rooster crowing at sunrise."
497,Eat fruit - be healthy,https://www.loc.gov/item/98513528/,98513528,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting proper dietary habits, showing stylized fruit."
498,Eat these every day,https://www.loc.gov/item/98518333/,98518333,1941,"1 print on board (poster) : silkscreen, color. | Poster promoting consumption of healthy foods, showing dairy products (milk, cheese), eggs, fruit, vegetables, bread and cereal, and meat."
499,Eliminate crime in the slums through housing,https://www.loc.gov/item/98518325/,98518325,1936,"1 print on board (poster) : color silkscreen. | Poster promoting planned housing as a method to deter crime in the slums, showing stylized man holding a gun against a backdrop of tenement buildings."
500,"The WPA Federal Dance Theatre presents ""The eternal prodigal"" Choreography by Gluck-Sandor, music by Herbert Kingsley.",https://www.loc.gov/item/98513551/,98513551,1936,"1 print on board (poster) : silkscreen, color ; 55.7 x 35.5 cm (sheet) | Poster for Federal Theatre Project presentation of ""The Eternal Prodigal."""
